,customer_id,product_id,willbuy,retail_price
14633,1844209,1895090,1,8.53
14634,1844209,1769927,0,8.88
14635,1844226,1758813,0,14.08
14636,1844226,1350686,0,9.98
14637,1844226,1560221,0,14.59
14638,1844226,1076896,0,11.56
14639,1844226,1690162,0,8.35
14640,1844368,1459546,1,13.41
14641,1844368,1134178,1,10.21
14642,1844368,1264429,1,13.27
14643,1844368,1023809,1,13.97
14644,1844368,1284967,1,16.78
14645,1844519,1478670,0,9.62
14646,1844519,1983714,0,12.0
14647,1844519,1061407,0,9.54
14648,1844519,1378433,0,10.13
14649,1844519,1301983,0,14.1
14650,1844572,1897376,0,10.92
14651,1844572,1623737,1,10.01
14652,1844572,1970433,0,14.77
14653,1844572,1243138,1,16.72
14654,1844572,1831631,1,8.64
14655,1844776,1775872,1,11.9
14656,1844776,1534102,0,9.53
14657,1844776,1850198,0,12.81
14658,1844776,1576863,0,9.74
14659,1844776,1491928,0,9.46
14660,1844810,1978105,0,7.82
14661,1844810,1093924,0,19.43
14662,1844810,1219756,1,10.47
14663,1844810,1958824,0,15.49
14664,1844810,1858866,0,6.32
14665,1844872,1811121,1,12.92
14666,1844872,1536998,1,8.71
14667,1844872,1590454,0,8.2
14668,1844872,1518939,0,13.48
14669,1844872,1048650,1,15.85
14670,1844916,1617958,1,8.77
14671,1844916,1954992,1,10.79
14672,1844916,1801705,0,11.26
14673,1844916,1932907,0,10.63
14674,1844916,1688992,0,9.51
14675,1845207,1628331,0,15.62
14676,1845207,1377236,0,13.25
14677,1845207,1490644,1,17.19
14678,1845207,1636187,0,11.0
14679,1845207,1958824,1,15.49
14680,1845300,1201148,0,15.22
14681,1845300,1832230,1,10.01
14682,1845300,1272553,0,7.21
14683,1845300,1985971,1,15.38
14684,1845300,1769927,0,8.88
14685,1845426,1747228,0,16.31
14686,1845426,1599882,0,10.91
14687,1845426,1801790,0,9.51
14688,1845426,1617977,0,17.24
14689,1845426,1585713,0,16.17
14690,1845489,1636489,1,8.89
14691,1845489,1704151,1,7.58
14692,1845489,1300939,1,18.38
14693,1845489,1206792,1,7.71
14694,1845489,1437855,1,10.42
14695,1845563,1257821,0,8.86
14696,1845563,1731471,0,11.81
14697,1845563,1932907,0,10.63
14698,1845563,1491928,0,9.46
14699,1845563,1289393,0,12.49
14700,1845599,1609265,0,6.23
14701,1845599,1959920,0,10.39
14702,1845599,1664629,1,7.52
14703,1845599,1771749,0,10.38
14704,1845599,1483467,1,9.86
14705,1845783,1056142,1,9.18
14706,1845783,1506276,1,13.63
14707,1845783,1214453,0,13.02
14708,1845783,1473423,0,13.92
14709,1845783,1300939,0,18.38
14710,1845784,1529979,0,11.28
14711,1845784,1265633,0,10.59
14712,1845784,1173724,0,8.86
14713,1845784,1479797,0,14.03
14714,1845784,1861356,0,10.41
14715,1845813,1882411,1,16.42
14716,1845813,1551153,0,10.64
14717,1845813,1912914,0,8.73
14718,1845813,1107600,1,17.81
14719,1845813,1208610,0,11.2
14720,1845860,1294312,0,12.25
14721,1845860,1291859,0,15.44
14722,1845860,1753913,0,7.98
14723,1845860,1489211,0,11.3
14724,1845860,1152999,0,13.29
14725,1845907,1459546,0,13.41
14726,1845907,1769927,0,8.88
14727,1845907,1877942,0,6.94
14728,1845907,1624036,0,13.44
14729,1845907,1962707,0,8.76
14730,1846110,1172764,0,11.22
14731,1846110,1460436,0,6.31
14732,1846110,1093924,0,19.43
14733,1846110,1686065,0,9.56
14734,1846110,1774643,0,16.58
14735,1846211,1987773,0,17.55
14736,1846211,1681404,1,12.1
14737,1846211,1387146,0,15.11
14738,1846211,1515420,0,15.02
14739,1846211,1339422,1,8.78
14740,1846225,1139040,1,13.36
14741,1846225,1272669,1,12.84
14742,1846225,1614074,0,17.2
14743,1846225,1490046,0,17.74
14744,1846225,1288627,0,7.85
14745,1846252,1097230,0,8.54
14746,1846252,1636187,0,11.0
14747,1846252,1726401,0,12.44
14748,1846252,1660797,0,14.38
14749,1846252,1947632,0,7.64
14750,1846348,1670714,0,10.39
14751,1846348,1461672,0,10.15
14752,1846348,1841064,0,11.5
14753,1846348,1503208,0,7.49
14754,1846348,1042919,0,11.53
14755,1846432,1187826,1,15.72
14756,1846432,1112152,1,12.29
14757,1846432,1520469,1,13.67
14758,1846432,1898869,1,9.56
14759,1846432,1723368,1,11.87
14760,1846449,1433699,1,10.32
14761,1846449,1725885,1,8.17
14762,1846449,1445325,0,12.31
14763,1846449,1297684,1,9.7
14764,1846449,1743615,1,11.51
14765,1846532,1673420,0,15.67
14766,1846532,1708645,0,14.63
14767,1846532,1650307,0,7.89
14768,1846532,1344240,0,10.56
14769,1846532,1734661,0,7.69
14770,1846554,1512314,0,17.12
14771,1846554,1932907,0,10.63
14772,1846554,1084995,0,12.26
14773,1846554,1134525,0,17.47
14774,1846554,1337178,1,14.13
14775,1846761,1460654,0,16.75
14776,1846761,1405428,0,11.61
14777,1846761,1040009,0,11.24
14778,1846761,1460436,0,6.31
14779,1846761,1030034,1,14.99
14780,1846987,1889979,0,13.36
14781,1846987,1855690,0,13.65
14782,1846987,1087743,0,11.59
14783,1846987,1978105,0,7.82
14784,1846987,1242114,0,16.73
14785,1847198,1614915,0,14.72
14786,1847198,1437474,0,8.36
14787,1847198,1900779,1,14.2
14788,1847198,1348136,0,9.28
14789,1847198,1592275,0,9.2
14790,1847261,1158336,0,10.16
14791,1847261,1844264,0,13.56
14792,1847261,1393679,1,14.55
14793,1847261,1048650,0,15.85
14794,1847261,1557093,0,11.38
14795,1847376,1974874,0,18.68
14796,1847376,1926575,1,12.21
14797,1847376,1192568,1,9.83
14798,1847376,1144549,1,11.04
14799,1847376,1932907,1,10.63
14800,1847423,1607595,0,8.42
14801,1847423,1263465,0,13.25
14802,1847423,1792432,0,14.22
14803,1847423,1832721,0,10.97
14804,1847423,1387497,0,16.48
14805,1847502,1634453,0,17.99
14806,1847502,1605396,0,9.14
14807,1847502,1168694,0,15.88
14808,1847502,1257764,0,15.7
14809,1847502,1893456,0,6.71
14810,1847506,1833307,0,7.99
14811,1847506,1330519,0,9.89
14812,1847506,1157182,0,7.77
14813,1847506,1196945,0,7.96
14814,1847506,1584857,1,17.95
14815,1847525,1500256,0,12.04
14816,1847525,1989809,0,9.92
14817,1847525,1262775,0,10.45
14818,1847525,1670415,0,17.03
14819,1847525,1257157,0,16.02
14820,1847532,1025311,0,7.37
14821,1847532,1874983,0,12.36
14822,1847532,1443895,0,11.85
14823,1847532,1046315,0,10.18
14824,1847532,1161872,0,9.52
14825,1847714,1685483,0,10.53
14826,1847714,1622881,0,8.54
14827,1847714,1449081,0,8.9
14828,1847714,1919130,0,9.01
14829,1847714,1996584,0,12.01
14830,1847745,1048469,0,8.66
14831,1847745,1829603,0,9.85
14832,1847745,1204200,0,13.6
14833,1847745,1630277,0,12.2
14834,1847745,1865874,0,13.37
14835,1847803,1530511,0,15.25
14836,1847803,1896686,0,11.06
14837,1847803,1832230,1,10.01
14838,1847803,1700329,0,10.09
14839,1847803,1051590,0,8.15
14840,1847834,1237420,0,9.37
14841,1847834,1008476,0,8.55
14842,1847834,1164138,0,14.11
14843,1847834,1368088,0,7.95
14844,1847834,1541365,0,8.16
14845,1847971,1950690,0,10.79
14846,1847971,1962707,0,8.76
14847,1847971,1614074,0,17.2
14848,1847971,1617958,1,8.77
14849,1847971,1489020,0,14.76
14850,1848070,1935440,1,8.24
14851,1848070,1039686,1,13.1
14852,1848070,1130829,1,13.4
14853,1848070,1048650,1,15.85
14854,1848070,1214453,1,13.02
14855,1848533,1178116,0,16.9
14856,1848533,1876591,1,14.66
14857,1848533,1636950,1,13.46
14858,1848533,1617958,1,8.77
14859,1848533,1180758,0,9.84
14860,1848546,1576792,1,12.74
14861,1848546,1014238,0,12.87
14862,1848546,1540794,0,19.02
14863,1848546,1048469,0,8.66
14864,1848546,1841072,0,13.64
14865,1848723,1846559,0,19.29
14866,1848723,1434159,0,12.17
14867,1848723,1989539,0,9.26
14868,1848723,1304473,0,8.8
14869,1848723,1777586,0,13.57
14870,1848811,1019466,0,14.29
14871,1848811,1886716,0,16.03
14872,1848811,1114590,0,7.72
14873,1848811,1774964,0,12.56
14874,1848811,1521520,0,12.14
14875,1848829,1093660,0,6.45
14876,1848829,1869113,0,14.23
14877,1848829,1209772,0,11.64
14878,1848829,1856496,0,13.6
14879,1848829,1200453,0,11.22
14880,1848846,1813478,0,14.19
14881,1848846,1354798,0,11.12
14882,1848846,1895090,0,8.53
14883,1848846,1576792,0,12.74
14884,1848846,1622881,0,8.54
14885,1848987,1695217,0,12.37
14886,1848987,1769927,0,8.88
14887,1848987,1653959,0,9.59
14888,1848987,1500934,0,13.66
14889,1848987,1320769,0,16.76
14890,1849002,1483467,0,9.86
14891,1849002,1320769,0,16.76
14892,1849002,1740574,0,12.66
14893,1849002,1735060,0,9.29
14894,1849002,1576863,0,9.74
14895,1849029,1349076,0,15.36
14896,1849029,1058615,0,13.87
14897,1849029,1343764,0,8.88
14898,1849029,1172764,0,11.22
14899,1849029,1739731,0,11.42
14900,1849129,1233055,0,11.48
14901,1849129,1324732,0,13.74
14902,1849129,1636950,0,13.46
14903,1849129,1055237,1,12.3
14904,1849129,1591346,0,9.34
14905,1849150,1895054,0,13.14
14906,1849150,1882269,0,18.73
14907,1849150,1253934,0,14.74
14908,1849150,1529979,0,11.28
14909,1849150,1978105,0,7.82
14910,1849285,1111862,0,8.14
14911,1849285,1443895,0,11.85
14912,1849285,1675565,0,14.28
14913,1849285,1755017,1,11.17
14914,1849285,1604086,0,7.0
14915,1849466,1636489,0,8.89
14916,1849466,1955027,0,12.61
14917,1849466,1171407,0,17.83
14918,1849466,1164138,0,14.11
14919,1849466,1749326,0,11.41
14920,1849695,1139136,1,11.37
14921,1849695,1758092,0,11.74
14922,1849695,1040009,0,11.24
14923,1849695,1192000,0,9.47
14924,1849695,1637008,1,7.87
14925,1849699,1678038,0,17.69
14926,1849699,1374512,0,12.97
14927,1849699,1489020,0,14.76
14928,1849699,1506276,0,13.63
14929,1849699,1164138,0,14.11
14930,1849889,1138361,1,6.43
14931,1849889,1016253,1,9.71
14932,1849889,1869113,1,14.23
14933,1849889,1947632,1,7.64
14934,1849889,1157182,1,7.77
14935,1849903,1434159,0,12.17
14936,1849903,1167495,0,9.67
14937,1849903,1826893,0,10.67
14938,1849903,1263465,0,13.25
14939,1849903,1316331,0,16.59
14940,1850359,1448703,1,17.9
14941,1850359,1138798,1,15.36
14942,1850359,1177852,0,13.28
14943,1850359,1906466,1,11.36
14944,1850359,1040009,0,11.24
14945,1850461,1326497,1,12.46
14946,1850461,1328420,0,9.16
14947,1850461,1124997,0,8.44
14948,1850461,1959558,1,10.91
14949,1850461,1708504,0,11.39
14950,1850477,1681385,0,12.88
14951,1850477,1778721,0,13.4
14952,1850477,1164160,1,9.57
14953,1850477,1544227,0,9.87
14954,1850477,1191046,1,8.06
14955,1850495,1216936,0,11.57
14956,1850495,1297819,0,13.69
14957,1850495,1692954,0,19.04
14958,1850495,1786642,0,8.54
14959,1850495,1139040,0,13.36
14960,1850509,1492968,0,12.03
14961,1850509,1816319,0,13.1
14962,1850509,1633379,0,12.25
14963,1850509,1623737,0,10.01
14964,1850509,1698105,0,15.9
14965,1850660,1536340,1,11.0
14966,1850660,1187826,1,15.72
14967,1850660,1456241,1,10.55
14968,1850660,1131917,1,8.71
14969,1850660,1919897,0,8.52
14970,1850665,1560722,0,9.41
14971,1850665,1056924,0,13.67
14972,1850665,1284967,0,16.78
14973,1850665,1882269,0,18.73
14974,1850665,1982400,0,16.53
14975,1850722,1286438,1,13.1
14976,1850722,1409433,1,11.28
14977,1850722,1861356,0,10.41
14978,1850722,1540794,0,19.02
14979,1850722,1069144,1,14.94
14980,1850773,1494586,1,17.98
14981,1850773,1998756,0,16.44
14982,1850773,1436977,0,17.33
14983,1850773,1923309,1,9.71
14984,1850773,1663932,1,10.14
14985,1850828,1570993,0,12.43
14986,1850828,1948490,0,16.25
14987,1850828,1343045,0,15.55
14988,1850828,1707084,0,7.81
14989,1850828,1347130,0,13.75
14990,1850872,1553954,1,11.67
14991,1850872,1588057,1,16.2
14992,1850872,1087743,0,11.59
14993,1850872,1859884,1,10.23
14994,1850872,1243138,1,16.72
14995,1851134,1282717,0,12.77
14996,1851134,1826893,1,10.67
14997,1851134,1120731,0,13.92
14998,1851134,1614074,0,17.2
14999,1851134,1181960,1,14.02
15000,1851254,1587300,0,12.31
15001,1851254,1479797,0,14.03
15002,1851254,1885470,1,18.31
15003,1851254,1506276,0,13.63
15004,1851254,1877306,1,9.16
15005,1851262,1673531,0,10.58
15006,1851262,1470436,0,10.97
15007,1851262,1415775,0,14.39
15008,1851262,1150988,0,11.63
15009,1851262,1808775,0,9.2
15010,1851269,1604086,0,7.0
15011,1851269,1449764,0,9.35
15012,1851269,1639717,0,13.13
15013,1851269,1398443,0,10.72
15014,1851269,1257157,0,16.02
15015,1851355,1857733,0,12.9
15016,1851355,1644083,0,18.12
15017,1851355,1880646,0,12.9
15018,1851355,1475535,0,9.58
15019,1851355,1378858,0,14.7
15020,1851486,1378299,0,15.06
15021,1851486,1529979,0,11.28
15022,1851486,1292849,0,10.53
15023,1851486,1173724,0,8.86
15024,1851486,1836863,0,10.89
15025,1851642,1791655,0,11.34
15026,1851642,1281721,0,9.13
15027,1851642,1019466,0,14.29
15028,1851642,1983714,0,12.0
15029,1851642,1749326,0,11.41
15030,1851693,1025311,0,7.37
15031,1851693,1276596,0,16.02
15032,1851693,1960952,0,12.58
15033,1851693,1988675,0,10.19
15034,1851693,1010420,0,13.23
15035,1851711,1164138,0,14.11
15036,1851711,1536577,0,11.63
15037,1851711,1181960,1,14.02
15038,1851711,1753326,0,8.89
15039,1851711,1070005,0,9.69
15040,1851723,1996925,0,16.43
15041,1851723,1114590,1,7.72
15042,1851723,1685054,1,11.64
15043,1851723,1805764,0,9.63
15044,1851723,1660797,1,14.38
15045,1851791,1311247,0,13.69
15046,1851791,1007659,1,6.6
15047,1851791,1244444,1,10.34
15048,1851791,1605396,1,9.14
15049,1851791,1490461,1,10.57
15050,1851851,1328420,1,9.16
15051,1851851,1478670,1,9.62
15052,1851851,1719665,1,14.72
15053,1851851,1219780,1,16.46
15054,1851851,1214453,0,13.02
15055,1851990,1670415,1,17.03
15056,1851990,1309239,0,16.49
15057,1851990,1139040,1,13.36
15058,1851990,1019466,0,14.29
15059,1851990,1897376,0,10.92
15060,1852054,1926686,1,13.44
15061,1852054,1337424,0,12.21
15062,1852054,1061407,1,9.54
15063,1852054,1563135,1,17.07
15064,1852054,1670831,0,11.45
15065,1852084,1545353,0,9.75
15066,1852084,1793695,0,12.44
15067,1852084,1243138,0,16.72
15068,1852084,1584857,0,17.95
15069,1852084,1106913,0,8.68
15070,1852269,1801790,0,9.51
15071,1852269,1617977,0,17.24
15072,1852269,1832547,1,13.6
15073,1852269,1897376,0,10.92
15074,1852269,1458692,1,7.94
15075,1852296,1935440,0,8.24
15076,1852296,1426583,0,9.31
15077,1852296,1361586,0,10.29
15078,1852296,1341288,0,6.57
15079,1852296,1386168,0,10.99
15080,1852340,1216947,0,6.91
15081,1852340,1570993,0,12.43
15082,1852340,1385960,0,14.83
15083,1852340,1906466,0,11.36
15084,1852340,1935037,0,17.16
15085,1852398,1819569,1,14.04
15086,1852398,1173724,0,8.86
15087,1852398,1683133,0,15.07
15088,1852398,1889954,1,12.74
15089,1852398,1793695,1,12.44
15090,1852505,1536065,0,8.79
15091,1852505,1212233,0,9.1
15092,1852505,1203799,0,9.93
15093,1852505,1147013,0,14.32
15094,1852505,1950123,0,17.33
15095,1852651,1014238,0,12.87
15096,1852651,1879545,0,18.32
15097,1852651,1385960,0,14.83
15098,1852651,1762495,0,15.57
15099,1852651,1778721,0,13.4
15100,1852684,1791016,0,6.83
15101,1852684,1652328,0,18.06
15102,1852684,1253782,1,13.33
15103,1852684,1189255,0,19.0
15104,1852684,1839472,1,9.92
15105,1852848,1054441,1,16.88
15106,1852848,1846559,1,19.29
15107,1852848,1704871,1,13.11
15108,1852848,1456241,0,10.55
15109,1852848,1056924,1,13.67
15110,1852863,1138693,0,18.59
15111,1852863,1356858,0,14.98
15112,1852863,1398443,0,10.72
15113,1852863,1624722,0,19.06
15114,1852863,1986746,0,15.49
15115,1852873,1073542,1,11.63
15116,1852873,1721708,0,14.73
15117,1852873,1198284,0,16.39
15118,1852873,1425734,0,7.89
15119,1852873,1466529,0,12.34
15120,1852924,1536577,1,11.63
15121,1852924,1023796,1,9.82
15122,1852924,1004302,1,10.51
15123,1852924,1996584,1,12.01
15124,1852924,1431907,1,11.22
15125,1852974,1461041,0,7.64
15126,1852974,1070005,0,9.69
15127,1852974,1014973,0,15.57
15128,1852974,1023809,0,13.97
15129,1852974,1906466,0,11.36
15130,1853173,1213041,0,14.43
15131,1853173,1208567,0,6.94
15132,1853173,1204182,0,9.6
15133,1853173,1436977,0,17.33
15134,1853173,1596114,0,17.0
15135,1853198,1506276,0,13.63
15136,1853198,1490339,0,15.36
15137,1853198,1067213,0,11.85
15138,1853198,1932907,0,10.63
15139,1853198,1671341,0,7.15
15140,1853409,1391981,0,14.89
15141,1853409,1636489,0,8.89
15142,1853409,1356517,0,8.36
15143,1853409,1557093,0,11.38
15144,1853409,1964470,0,10.36
15145,1853426,1300125,1,9.25
15146,1853426,1170020,1,15.19
15147,1853426,1378858,1,14.7
15148,1853426,1700329,1,10.09
15149,1853426,1093924,1,19.43
15150,1853545,1049883,0,9.8
15151,1853545,1502712,0,8.65
15152,1853545,1962166,1,12.0
15153,1853545,1788003,0,7.14
15154,1853545,1637951,0,11.74
15155,1853587,1197479,0,13.34
15156,1853587,1681404,0,12.1
15157,1853587,1850198,0,12.81
15158,1853587,1860164,0,10.61
15159,1853587,1073542,0,11.63
15160,1853603,1899171,0,15.2
15161,1853603,1670415,0,17.03
15162,1853603,1534977,0,8.05
15163,1853603,1835351,0,10.65
15164,1853603,1704096,0,8.61
15165,1853708,1673420,0,15.67
15166,1853708,1893456,0,6.71
15167,1853708,1947188,1,7.93
15168,1853708,1889642,0,8.74
15169,1853708,1585607,0,11.7
15170,1853783,1222277,1,15.1
15171,1853783,1436977,1,17.33
15172,1853783,1170020,0,15.19
15173,1853783,1046315,0,10.18
15174,1853783,1138361,0,6.43
15175,1853784,1541365,1,8.16
15176,1853784,1636762,0,7.22
15177,1853784,1757730,0,15.04
15178,1853784,1734661,1,7.69
15179,1853784,1105699,0,10.96
15180,1853786,1153172,0,13.43
15181,1853786,1858866,0,6.32
15182,1853786,1553954,0,11.67
15183,1853786,1273246,0,11.02
15184,1853786,1639717,0,13.13
15185,1853789,1330366,0,11.38
15186,1853789,1039686,0,13.1
15187,1853789,1276499,1,13.49
15188,1853789,1421815,0,11.63
15189,1853789,1219780,1,16.46
15190,1853842,1219780,0,16.46
15191,1853842,1851357,0,11.22
15192,1853842,1935037,0,17.16
15193,1853842,1392044,0,10.89
15194,1853842,1585713,0,16.17
15195,1853850,1770857,0,7.27
15196,1853850,1886716,1,16.03
15197,1853850,1836974,1,11.39
15198,1853850,1605149,1,11.27
15199,1853850,1721190,0,7.33
15200,1854334,1016253,1,9.71
15201,1854334,1960952,1,12.58
15202,1854334,1903306,1,10.35
15203,1854334,1133998,1,11.24
15204,1854334,1208567,1,6.94
15205,1854354,1955027,0,12.61
15206,1854354,1521520,0,12.14
15207,1854354,1550686,0,16.83
15208,1854354,1663932,0,10.14
15209,1854354,1923309,0,9.71
15210,1854390,1919130,0,9.01
15211,1854390,1211888,0,9.26
15212,1854390,1907826,1,8.3
15213,1854390,1690805,0,10.51
15214,1854390,1730073,1,10.21
15215,1854448,1375309,1,10.59
15216,1854448,1780587,1,11.91
15217,1854448,1196945,1,7.96
15218,1854448,1937132,1,13.16
15219,1854448,1540794,1,19.02
15220,1854458,1185243,0,6.22
15221,1854458,1134178,0,10.21
15222,1854458,1110937,0,16.6
15223,1854458,1535805,0,12.9
15224,1854458,1111862,0,8.14
15225,1854637,1232692,0,8.25
15226,1854637,1101327,0,9.8
15227,1854637,1889954,0,12.74
15228,1854637,1208256,0,7.16
15229,1854637,1614915,0,14.72
15230,1854696,1338839,0,8.56
15231,1854696,1811121,1,12.92
15232,1854696,1753326,0,8.89
15233,1854696,1962948,1,9.21
15234,1854696,1660476,0,15.28
15235,1854715,1115528,0,7.34
15236,1854715,1959558,0,10.91
15237,1854715,1244444,0,10.34
15238,1854715,1556121,0,15.89
15239,1854715,1515420,0,15.02
15240,1854742,1721190,0,7.33
15241,1854742,1339422,0,8.78
15242,1854742,1360626,0,12.3
15243,1854742,1259023,1,12.34
15244,1854742,1521520,1,12.14
15245,1854861,1315866,0,6.5
15246,1854861,1966989,0,14.71
15247,1854861,1623737,0,10.01
15248,1854861,1461672,0,10.15
15249,1854861,1232509,0,10.18
15250,1854933,1472577,1,8.89
15251,1854933,1646644,0,12.0
15252,1854933,1749725,1,8.16
15253,1854933,1989809,1,9.92
15254,1854933,1851357,0,11.22
15255,1854939,1856709,1,15.45
15256,1854939,1633379,1,12.25
15257,1854939,1208610,0,11.2
15258,1854939,1563135,1,17.07
15259,1854939,1361586,1,10.29
15260,1855004,1316331,0,16.59
15261,1855004,1073907,1,6.35
15262,1855004,1494449,0,10.04
15263,1855004,1935037,0,17.16
15264,1855004,1553954,1,11.67
15265,1855051,1032956,0,9.2
15266,1855051,1997722,0,11.58
15267,1855051,1347130,0,13.75
15268,1855051,1996925,0,16.43
15269,1855051,1770354,0,10.18
15270,1855214,1133998,0,11.24
15271,1855214,1073542,1,11.63
15272,1855214,1660797,1,14.38
15273,1855214,1490339,0,15.36
15274,1855214,1124997,0,8.44
15275,1855281,1987773,1,17.55
15276,1855281,1087743,1,11.59
15277,1855281,1037721,1,16.4
15278,1855281,1550686,1,16.83
15279,1855281,1138798,0,15.36
15280,1855307,1762408,0,8.92
15281,1855307,1117030,0,15.06
15282,1855307,1773706,0,9.99
15283,1855307,1284464,0,13.49
15284,1855307,1322176,0,11.88
15285,1855325,1426583,0,9.31
15286,1855325,1343764,0,8.88
15287,1855325,1536340,1,11.0
15288,1855325,1556121,0,15.89
15289,1855325,1204182,0,9.6
15290,1855485,1586946,1,9.86
15291,1855485,1312516,1,12.27
15292,1855485,1461672,1,10.15
15293,1855485,1415775,0,14.39
15294,1855485,1294312,1,12.25
15295,1855549,1265271,1,9.15
15296,1855549,1040983,0,18.39
15297,1855549,1010420,0,13.23
15298,1855549,1857733,1,12.9
15299,1855549,1424161,0,14.76
15300,1855573,1584857,1,17.95
15301,1855573,1128673,0,12.87
15302,1855573,1204200,1,13.6
15303,1855573,1492968,0,12.03
15304,1855573,1874983,1,12.36
15305,1855744,1443895,0,11.85
15306,1855744,1967864,0,9.15
15307,1855744,1483575,0,13.59
15308,1855744,1042645,1,9.74
15309,1855744,1729006,1,13.24
15310,1855771,1996545,0,12.07
15311,1855771,1459308,0,10.34
15312,1855771,1240824,1,15.54
15313,1855771,1221961,0,14.26
15314,1855771,1962166,1,12.0
15315,1855816,1587300,0,12.31
15316,1855816,1093660,0,6.45
15317,1855816,1119298,0,8.4
15318,1855816,1963861,0,10.32
15319,1855816,1437474,0,8.36
15320,1856003,1279220,0,10.78
15321,1856003,1335447,0,13.75
15322,1856003,1591346,0,9.34
15323,1856003,1950123,0,17.33
15324,1856003,1206792,1,7.71
15325,1856078,1023182,0,13.45
15326,1856078,1573556,0,17.04
15327,1856078,1019466,0,14.29
15328,1856078,1354810,1,12.87
15329,1856078,1209772,0,11.64
15330,1856155,1704871,0,13.11
15331,1856155,1330366,0,11.38
15332,1856155,1844960,0,12.47
15333,1856155,1738173,0,14.46
15334,1856155,1615648,0,15.12
15335,1856176,1782158,0,17.48
15336,1856176,1115528,1,7.34
15337,1856176,1844960,0,12.47
15338,1856176,1163768,1,10.84
15339,1856176,1982635,0,11.48
15340,1856292,1437855,1,10.42
15341,1856292,1882579,0,11.89
15342,1856292,1492968,0,12.03
15343,1856292,1111862,0,8.14
15344,1856292,1832230,1,10.01
15345,1856341,1685383,0,11.04
15346,1856341,1082049,0,13.64
15347,1856341,1371935,0,7.07
15348,1856341,1947589,0,13.3
15349,1856341,1208256,0,7.16
15350,1856344,1676573,0,10.29
15351,1856344,1664629,0,7.52
15352,1856344,1855690,0,13.65
15353,1856344,1119298,0,8.4
15354,1856344,1272597,0,13.08
15355,1856492,1115971,1,12.45
15356,1856492,1486973,1,14.13
15357,1856492,1959920,0,10.39
15358,1856492,1094131,1,10.05
15359,1856492,1652328,1,18.06
15360,1856532,1014695,0,10.49
15361,1856532,1591346,1,9.34
15362,1856532,1489252,0,16.38
15363,1856532,1888064,1,14.02
15364,1856532,1543129,0,13.2
15365,1856685,1431907,1,11.22
15366,1856685,1588057,1,16.2
15367,1856685,1584857,1,17.95
15368,1856685,1500256,0,12.04
15369,1856685,1542515,1,18.77
15370,1856695,1029311,0,10.09
15371,1856695,1743135,0,10.05
15372,1856695,1573556,0,17.04
15373,1856695,1604794,0,18.48
15374,1856695,1782132,0,16.33
15375,1856781,1695932,0,7.33
15376,1856781,1479551,0,13.65
15377,1856781,1300376,0,17.38
15378,1856781,1318666,0,14.92
15379,1856781,1754448,0,13.18
15380,1856828,1331091,0,15.82
15381,1856828,1039653,0,13.37
15382,1856828,1264429,0,13.27
15383,1856828,1395799,0,14.41
15384,1856828,1914722,0,11.28
15385,1856897,1297684,0,9.7
15386,1856897,1739317,0,14.94
15387,1856897,1150988,0,11.63
15388,1856897,1944752,0,15.61
15389,1856897,1707084,0,7.81
15390,1856978,1073907,1,6.35
15391,1856978,1574459,0,12.9
15392,1856978,1884988,0,19.32
15393,1856978,1622881,0,8.54
15394,1856978,1466529,0,12.34
15395,1857069,1734661,1,7.69
15396,1857069,1082049,1,13.64
15397,1857069,1725575,0,15.11
15398,1857069,1073542,1,11.63
15399,1857069,1896686,0,11.06
15400,1857348,1550686,0,16.83
15401,1857348,1032956,0,9.2
15402,1857348,1267131,0,13.32
15403,1857348,1300939,0,18.38
15404,1857348,1729987,0,7.43
15405,1857381,1494449,0,10.04
15406,1857381,1343900,0,7.3
15407,1857381,1479797,0,14.03
15408,1857381,1740574,0,12.66
15409,1857381,1133998,0,11.24
15410,1857383,1861356,0,10.41
15411,1857383,1385264,0,10.74
15412,1857383,1950690,0,10.79
15413,1857383,1138859,0,16.24
15414,1857383,1870226,0,12.57
15415,1857537,1208567,0,6.94
15416,1857537,1767554,0,11.52
15417,1857537,1056277,0,17.6
15418,1857537,1870226,0,12.57
15419,1857537,1003455,0,13.48
15420,1857578,1980468,0,7.81
15421,1857578,1436977,0,17.33
15422,1857578,1137130,0,14.53
15423,1857578,1079428,0,7.03
15424,1857578,1730073,0,10.21
15425,1857688,1046892,0,11.55
15426,1857688,1615648,0,15.12
15427,1857688,1469422,0,13.42
15428,1857688,1221113,0,8.26
15429,1857688,1664629,0,7.52
15430,1857704,1756122,0,14.22
15431,1857704,1832498,0,17.01
15432,1857704,1974874,0,18.68
15433,1857704,1518261,0,9.62
15434,1857704,1393679,0,14.55
15435,1857706,1237420,1,9.37
15436,1857706,1797242,1,14.74
15437,1857706,1664629,1,7.52
15438,1857706,1309918,1,9.79
15439,1857706,1959920,0,10.39
15440,1857804,1208610,0,11.2
15441,1857804,1520469,0,13.67
15442,1857804,1004302,1,10.51
15443,1857804,1902129,1,16.42
15444,1857804,1803521,0,12.01
15445,1857809,1604794,0,18.48
15446,1857809,1152999,0,13.29
15447,1857809,1570645,0,13.88
15448,1857809,1350352,0,13.13
15449,1857809,1086293,0,13.46
15450,1857813,1822193,0,9.25
15451,1857813,1898639,0,9.0
15452,1857813,1906466,0,11.36
15453,1857813,1792432,0,14.22
15454,1857813,1489211,0,11.3
